type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/id,properties/title,properties/description,properties/face,properties/icon/url,properties/icon/scaledSize/width,properties/icon/scaledSize/height,properties/icon/origin/x,properties/icon/origin/y,properties/icon/anchor/x,properties/icon/anchor/y
Feature,Point,26.14675,44.46535,21478479,Bloc 37,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.14735,44.4654,21478480,Bloc 38,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.14775,44.46555,21478481,Bloc 39 ?,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1443,44.4645,21478482,Bloc 41,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.1451,44.465,21478483,Bloc 42,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.1456,44.46525,21478484,Bloc 43,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.1461,44.4655,21478485,Bloc 44,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.14655,44.46575,21478486,Bloc 45,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.1467,44.45205,21478487,Bloc A,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.1464,44.45225,21478488,Bloc B,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.1461,44.4524,21478489,Bloc C,,East,//www.hartablocuri.ro/i/s04.png,15,15,0,0,7.5,7.5
Feature,Point,26.14755,44.45205,21478490,Bloc 1,,East,//www.hartablocuri.ro/i/s12-n.png,16,16,0,0,8,8
Feature,Point,26.14715,44.4521,21478491,Bloc 2,,East,//www.hartablocuri.ro/i/s12-u3.png,16,16,0,0,8,8
Feature,Point,26.14755,44.45245,21478492,Bloc 3,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14685,44.45235,21478493,Bloc 4,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14735,44.4527,21478494,Bloc 5,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14695,44.45275,21478495,Bloc 6,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1464,44.4526,21478496,Bloc 7,,East,//www.hartablocuri.ro/i/s12-u2.png,16,16,0,0,8,8
Feature,Point,26.14675,44.453,21478497,Bloc 8,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14595,44.45275,21478498,Bloc 9,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1464,44.4531,21478499,Bloc 10,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14715,44.45335,21478500,Bloc 11,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14685,44.4535,21478501,Bloc 12,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1477,44.45345,21478502,Bloc 13,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1476,44.45375,21478503,Bloc 14,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1473,44.45395,21478504,Bloc 15,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14805,44.45415,21478505,Bloc 16,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14775,44.45435,21478506,Bloc 17,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1456,44.4526,21478507,Bloc 1,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,26.14695,44.4518,21478508,Bloc 2,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,26.14565,44.45225,21478509,Bloc 3,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,26.1492,44.45235,21478510,Bloc 1,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1496,44.452,21478511,Bloc 2,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14975,44.4518,21478512,Bloc 3,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1499,44.4516,21478513,Bloc 4,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1501,44.4514,21478514,Bloc 5,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1483,44.45195,21478515,Bloc 6,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14885,44.4515,21478516,Bloc 7,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1493,44.4511,21478517,Bloc 8,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14825,44.4512,21478518,Bloc 9,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.14865,44.4508,21478519,Bloc 10,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1345,44.4606,21478520,Bloc 1,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1352,44.46,21478521,Bloc 2,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1359,44.4594,21478522,Bloc 3,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1364,44.459,21478523,Bloc 3bis,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1369,44.4585,21478524,Bloc 4,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1376,44.458,21478525,Bloc 5,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.13805,44.4576,21478526,Bloc 6,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1385,44.4572,21478527,Bloc 7,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1402,44.4563,21478528,Bloc 11sud,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.14125,44.45595,21478529,Bloc 12sud,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1397,44.4586,21478530,Bloc 11N,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1387,44.459,21478531,Bloc 12N,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.13795,44.4596,21478532,Bloc 13,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1372,44.4602,21478533,Bloc 14,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.13645,44.4608,21478534,Bloc 15,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.136,44.4617,21478535,Bloc 16,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.1358,44.4613,21478536,Bloc 16,,East,//www.hartablocuri.ro/i/s28.png,19,19,0,0,9.5,9.5
Feature,Point,26.14515,44.4553,21478537,Bloc 15,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1457,44.45505,21478538,Bloc 16,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1454,44.4545,21478539,Bloc 17,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1451,44.4542,21478540,Bloc 17bis,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1448,44.45425,21478541,Bloc 18,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1434,44.4547,21478542,Bloc 19,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14325,44.4549,21478543,Bloc 20,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1427,44.45375,21478544,Bloc 21,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1436,44.45335,21478545,Bloc 22,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1441,44.4531,21478546,Bloc 23,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1448,44.4526,21478547,Bloc 24,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1451,44.4529,21478548,Bloc 25,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.145,44.45315,21478549,Bloc 26,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14605,44.45335,21478550,Bloc 27,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14545,44.4536,21478551,Bloc 28,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1449,44.45365,21478552,Bloc 29,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14495,44.45385,21478553,Bloc 29bis,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1446,44.45395,21478554,Bloc 30,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1444,44.4533,21478555,"Bloc 31 scara 1, 2",,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1447,44.4534,21478556,Bloc 31 scara 3,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1435,44.4537,21478557,Bloc 32,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.144,44.45415,21478558,Bloc 33,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14665,44.4538,21478559,Bloc 34,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1469,44.454,21478560,Bloc 35,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1482,44.45275,21478561,Bloc 42,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1486,44.45315,21478562,Bloc 43,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1483,44.4535,21478563,Bloc 44,,East,//www.hartablocuri.ro/i/s28.png,17,17,0,0,8.5,8.5
Feature,Point,26.1481,44.4538,21478564,Bloc 45,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1484,44.454,21478565,Bloc 48,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1485,44.4542,21478566,Bloc 49,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14805,44.45445,21478567,Bloc 49bis,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14715,44.45115,21478568,Bloc 50,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1476,44.451,21478569,Bloc 51,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1481,44.4506,21478570,Bloc 52,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1483,44.4503,21478571,Bloc 53,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1478,44.4517,21478572,Bloc 55,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1493,44.45185,21478573,Bloc 60,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14875,44.45225,21478574,Bloc 61 ?,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1487,44.4525,21478575,Bloc 62,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1508,44.4514,21478576,Bloc 63,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1511,44.4517,21478577,Bloc 64,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1506,44.4519,21478578,Bloc 65,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.15005,44.4526,21478579,Bloc 66,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1497,44.45265,21478580,Bloc 67,,East,//www.hartablocuri.ro/i/s28.png,17,17,0,0,8.5,8.5
Feature,Point,26.1492,44.4528,21478581,Bloc 68,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.15095,44.4522,21478582,Bloc 69,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1508,44.4525,21478583,Bloc 70,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1488,44.44955,21478584,Bloc 74 (mapdata),,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14875,44.45015,21478585,Bloc 75,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1519,44.4503,21478586,Bloc 80,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1521,44.4505,21478587,Bloc 81,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.15165,44.4513,21478588,Bloc 82,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.15155,44.45075,21478589,Bloc 83,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.13765,44.4461,21478590,Bloc număr necunoscut,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1387,44.4486,21478591,Bloc A,,East,//www.hartablocuri.ro/i/s06-u3.png,16,16,0,0,8,8
Feature,Point,26.1409,44.44775,21478592,Bloc B1,,East,//www.hartablocuri.ro/i/s06.png,18,18,0,0,9,9
Feature,Point,26.14135,44.44755,21478593,Bloc B2,,East,//www.hartablocuri.ro/i/s06.png,18,18,0,0,9,9
Feature,Point,26.1418,44.44735,21478594,Bloc B3,,East,//www.hartablocuri.ro/i/s06.png,18,18,0,0,9,9
Feature,Point,26.14135,44.44715,21478595,Bloc D1,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.14085,44.44735,21478596,Bloc D2,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1404,44.4475,21478597,Bloc D3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.13995,44.4476,21478598,Bloc D4,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.13945,44.4475,21478599,Bloc D5,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1349,44.4466,21478600,Bloc E1,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1354,44.44685,21478601,Bloc E2,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1359,44.44705,21478602,Bloc E3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1364,44.44725,21478603,Bloc E4,,East,//www.hartablocuri.ro/i/s06-r3.png,16,16,0,0,8,8
Feature,Point,26.13825,44.44695,21478604,Bloc F1,,East,//www.hartablocuri.ro/i/s06-u3.png,16,16,0,0,8,8
Feature,Point,26.1378,44.44675,21478605,Bloc F2,,East,//www.hartablocuri.ro/i/s06-u3.png,16,16,0,0,8,8
Feature,Point,26.13735,44.44655,21478606,Bloc F3,,East,//www.hartablocuri.ro/i/s06-u3.png,16,16,0,0,8,8
Feature,Point,26.137,44.4464,21478607,Bloc F4,,East,//www.hartablocuri.ro/i/s06-u3.png,16,16,0,0,8,8
Feature,Point,26.1327,44.4457,21478608,Bloc G1,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1332,44.4459,21478609,Bloc G2,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1337,44.4461,21478610,Bloc G3,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1333,44.4476,21478611,Bloc P2,,East,//www.hartablocuri.ro/i/s06.png,16,16,0,0,8,8
Feature,Point,26.1368,44.4467,21478612,Bloc T1,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.13745,44.447,21478613,Bloc T2,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.1381,44.4473,21478614,Bloc T3,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.13875,44.4476,21478615,Bloc T4,,East,//www.hartablocuri.ro/i/s08.png,20,20,0,0,10,10
Feature,Point,26.1326,44.4462,21478616,Cămin,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,26.1321,44.4466,21478617,Cămin,,East,//www.hartablocuri.ro/i/s12.png,16,16,0,0,8,8
Feature,Point,26.1327,44.4469,21478618,Cămin,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.1329,44.4466,21478619,Cămin,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.1343,44.4474,21478620,Cămin,,East,//www.hartablocuri.ro/i/s02.png,14,14,0,0,7,7
Feature,Point,26.134,44.4471,21478621,Cămin,,East,//www.hartablocuri.ro/i/s16.png,16,16,0,0,8,8
Feature,Point,26.1341,44.4464,21478622,Bloc 5A,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1338,44.4466,21478623,Bloc 5B,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.1334,44.4469,21478624,Bloc 5C,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.13315,44.4471,21478625,Bloc 5D,,East,//www.hartablocuri.ro/i/s28.png,16,16,0,0,8,8
Feature,Point,26.14865,44.44335,21478626,Bloc 100,,East,//www.hartablocuri.ro/i/s26.png,22,22,0,0,11,11
Feature,Point,26.1481,44.4435,21478627,Bloc 101,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.148,44.4431,21478628,Bloc 101A,,East,//www.hartablocuri.ro/i/s26-n.png,20,20,0,0,10,10
Feature,Point,26.14745,44.4433,21478629,Bloc 101B,,East,//www.hartablocuri.ro/i/s26-n.png,19,19,0,0,9.5,9.5
Feature,Point,26.147,44.44365,21478630,Bloc 102A,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.1468,44.443,21478631,Bloc 102B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1459,44.44315,21478632,Bloc 102C,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.1453,44.443,21478633,Bloc 102D (102 pe cadastral),,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.1446,44.4428,21478634,Bloc 103A,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.1439,44.4427,21478635,Bloc 103B,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.1432,44.44265,21478636,Bloc 104,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1425,44.4425,21478637,Bloc 105A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1413,44.4424,21478638,Bloc 105B,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.1414,44.44275,21478639,Bloc 105C,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.1404,44.4426,21478640,Bloc 105D,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.14,44.44225,21478641,Bloc 106A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1393,44.44215,21478642,Bloc 106B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1387,44.4422,21478643,Bloc 106C,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1379,44.44195,21478644,Bloc 107,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1374,44.4419,21478645,Bloc 108,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.13675,44.44185,21478646,Bloc 109A,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1361,44.44175,21478647,Bloc 109B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1353,44.4418,21478648,Bloc 110,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.13605,44.44255,21478649,Bloc 111A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1353,44.4425,21478650,Bloc 111B,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.13445,44.4423,21478651,Bloc 112A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.13445,44.442,21478652,Bloc 112B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.13455,44.44175,21478653,Bloc 112C,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1351,44.4412,21478654,Bloc 113A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1358,44.4413,21478655,Bloc 113B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.13455,44.4411,21478656,Bloc 113C,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1365,44.4414,21478657,Bloc 114A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1371,44.4413,21478658,Bloc 114B,,East,//www.hartablocuri.ro/i/s20.png,22,22,0,0,11,11
Feature,Point,26.13775,44.4415,21478659,Bloc 115,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1368,44.4423,21478660,Bloc 116A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1373,44.4423,21478661,Bloc 117A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1372,44.4429,21478662,Bloc 117B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1378,44.4429,21478663,Bloc 117C,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1387,44.4429,21478664,Bloc 118A,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1392,44.4429,21478665,Bloc 118B,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1395,44.44255,21478666,Bloc 119,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1479,44.44265,21478667,Bloc 120,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.1491,44.44275,21478668,Bloc 121,,East,//www.hartablocuri.ro/i/s20.png,20,20,0,0,10,10
Feature,Point,26.14945,44.4428,21478669,Bloc 121A,,East,//www.hartablocuri.ro/i/s26.png,19,19,0,0,9.5,9.5
Feature,Point,26.1485,44.44275,21478670,Bloc G,,East,//www.hartablocuri.ro/i/s20-u3.png,20,20,0,0,10,10
Feature,Point,26.1475,44.44405,21478671,Bloc 200,,East,//www.hartablocuri.ro/i/s24.png,18,18,0,0,9,9
Feature,Point,26.147,44.4441,21478672,Bloc 201A,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.1464,44.44415,21478673,Bloc 201B,,East,//www.hartablocuri.ro/i/s24.png,16,16,0,0,8,8
Feature,Point,26.146,44.4442,21478674,Bloc 201C,,East,//www.hartablocuri.ro/i/s24.png,18,18,0,0,9,9
Feature,Point,26.1458,44.4447,21478675,"Bloc 203 scara A, B",,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1453,44.4444,21478676,"Bloc 204 scara A, B",,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.14465,44.44435,21478677,Bloc 205,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1442,44.4444,21478678,Bloc 206,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1454,44.4438,21478679,Bloc 207,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.14515,44.44345,21478680,Bloc 208,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1442,44.4439,21478681,Bloc 208A,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1446,44.44385,21478682,Bloc 208B,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.14365,44.444,21478683,Bloc 209,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1433,44.44405,21478684,Bloc 209A,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.1429,44.44405,21478685,Bloc 210,,East,//www.hartablocuri.ro/i/s24.png,19,19,0,0,9.5,9.5
Feature,Point,26.1426,44.4441,21478686,Bloc 210A,,East,//www.hartablocuri.ro/i/s26.png,20,20,0,0,10,10
Feature,Point,26.14185,44.4442,21478687,Bloc 211,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1434,44.4432,21478688,Bloc 212,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.14295,44.443,21478689,Bloc 213,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1422,44.4429,21478690,Bloc 214,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1421,44.44315,21478691,Bloc 215,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1422,44.4434,21478692,Bloc 216,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.1424,44.4436,21478693,Bloc 217,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
Feature,Point,26.14285,44.4437,21478694,Bloc 217-218,,East,//www.hartablocuri.ro/i/s24.png,20,20,0,0,10,10
